-344	-246	104	-101	-50	343	251	291	97	-40	120.6772127
288	-549	-408	453	396	119	-352	-92	-276	268	302.8127929
72	-433	492	-156	-531	-390	-549	107	245	82	319.18326
-230	-486	413	-444	-248	499	581	-581	-162	-260	435.068008
279	470	-298	-260	353	-338	-234	101	-253	35	207.0509887
-587	-393	211	-203	-68	-332	-326	262	554	-251	312.1082428
-198	392	316	329	-307	193	373	404	160	336	244.3259859
-500	472	12	337	477	140	-129	17	-557	-291	312.37751
-141	-555	415	463	-35	463	118	-208	-92	-463	303.5187562
486	501	-133	-537	160	131	-257	-591	223	196	335.8719542
463	4	143	-472	77	333	567	160	301	-359	286.2471734
-525	357	439	116	94	-206	123	-522	-53	294	260.4861803
-395	224	140	317	-36	-110	-112	381	97	576	210.6438992
-46	-230	154	-61	-498	154	-277	387	-22	267	164.1102878
155	-21	543	-159	-67	254	184	460	-359	240	212.3862996
-357	378	-355	226	-503	-311	-334	-269	203	282	276.4506492
-330	28	60	176	113	172	-586	-329	-44	-131	165.3368099
-471	61	-423	-401	-509	448	-549	-326	-260	199	385.9179176
275	530	-492	-185	-169	116	-385	62	78	213	220.5882898
-479	-441	-462	-341	87	-586	-371	582	-571	216	489.4203355
-324	-455	-198	501	-87	192	493	-290	-251	-118	263.6809948
59	-174	-380	-290	-434	231	-121	-565	-89	311	236.6216681
56	574	37	-430	-279	-192	-523	90	157	450	286.6061056
-324	567	289	-253	-512	282	-409	-423	465	273	389.1569428
-171	182	-491	440	150	-93	-193	92	-36	236	158.7221623
-146	374	-290	-324	-379	-217	547	-254	-383	-48	264.4287299
135	112	-598	84	443	17	341	-363	499	136	277.8785093
120	34	-504	208	-157	361	-144	-500	-368	300	241.9903035
66	-389	-499	313	-20	-39	-36	-273	53	-129	150.9619267
49	-230	41	-89	144	-168	-153	301	-466	390	150.2783534
369	504	-76	80	119	239	395	-246	417	-412	259.4568578
549	-590	561	-282	248	479	-46	-133	295	508	425.8880451
-120	595	317	291	-322	508	80	-440	428	301	348.2795931
507	233	194	-223	-191	257	-41	-322	-583	-224	250.1655597
204	564	-367	-540	52	-308	112	194	341	-278	282.8285317
-420	60	-558	554	587	391	-104	-531	201	103	410.87949
-254	-359	-96	340	197	309	172	-402	-584	128	251.2825678
266	331	113	147	-174	46	-247	-313	-320	-218	139.9952287
238	-140	442	-159	-380	-47	-155	-375	78	257	171.0698451
198	307	516	437	-293	155	-292	-374	-68	-162	240.2119347
-383	296	-437	-250	547	346	521	341	-34	249	340.422713
319	444	-495	-427	-264	327	-390	76	555	-518	410.2752343
590	403	429	145	-324	391	165	194	-558	-230	351.6392215
-172	520	-212	593	-403	472	28	-517	425	313	408.0727632
172	46	-368	43	-367	-424	-128	-125	71	-456	183.1100375
403	302	-186	402	-509	189	206	-451	-468	521	371.2559408
556	201	348	588	-56	500	-59	297	-172	-304	321.7716473
117	-420	546	-99	332	556	-301	297	-272	41	293.9329515
-461	-56	66	410	20	-205	-406	16	-386	-309	211.0181584
355	415	277	-147	85	43	-274	-518	-330	53	216.1944735
220	-404	-195	-6	40	-461	568	218	99	498	273.903623
-485	458	-312	-514	-94	330	-457	7	-380	321	346.1581366
395	493	203	577	-436	-447	-390	-326	41	230	370.0176751
53	88	168	-52	149	-221	-127	-373	-213	-418	122.9685444
-423	438	581	-487	313	139	-499	102	55	553	408.7581555
305	280	364	322	326	-375	118	-486	268	191	254.2266268
-592	-346	350	590	-551	497	-409	-30	-426	42	461.7022955
-384	-418	-474	166	399	-504	510	533	-470	-263	456.4717793
229	-380	436	549	152	-554	-442	251	-149	509	390.5521113
590	-221	-172	-456	-165	478	496	-60	485	452	395.834231
121	524	-83	203	-78	-394	-18	-509	465	-511	309.8468731
-139	-422	166	272	-302	225	-308	208	437	237	207.4947471
-124	-592	-67	-111	415	-311	237	319	441	-248	267.3780821
452	-72	50	-244	466	-45	580	-504	20	-483	329.6940905
-72	225	70	527	-554	396	498	409	-54	-163	312.7078038
298	133	304	217	-536	-69	-490	86	-528	424	312.0297188
555	440	494	-529	377	17	9	-35	379	179	337.2120477
66	330	276	430	-442	-534	130	-125	-30	-151	228.6516075
89	427	248	470	122	276	-426	469	-27	-170	249.6975742
440	-595	482	341	-115	4	-559	231	53	-111	323.6113186
350	-592	-489	169	339	522	524	-492	579	80	497.5819145
-551	-67	353	185	179	28	344	-566	-347	-140	270.6118773
128	474	-567	557	-310	-115	-338	7	582	317	384.9072223
99	85	261	-276	-571	-250	566	-229	-284	-343	281.2414934
136	445	-341	-400	-545	-435	-391	-525	-194	265	379.8503212
-398	97	265	-562	164	-253	-599	546	-274	-314	369.8187404
-154	-394	-104	-534	-358	-49	114	-192	-550	-456	292.4129468
-13	82	221	-120	167	473	-233	220	563	-3	186.3555333
547	135	440	-107	84	-355	-232	-496	153	146	251.0323059
-591	241	-388	175	-348	-127	-164	91	-204	-318	226.9563298
339	591	-57	514	-142	60	-452	-256	210	-507	332.5999757
152	579	-233	-504	-157	-307	-14	-281	-331	-263	261.8629659
149	-176	595	-162	-95	306	-153	246	-484	154	220.5007688
-374	479	-31	-129	-124	115	-419	-557	-35	69	227.8186171
-111	203	-525	482	-12	-82	280	-358	47	124	199.1260648
-453	495	-129	456	-407	-438	442	-321	-489	578	476.9713629
522	-480	375	-401	-180	39	93	-352	-485	508	367.0176232
11	519	202	107	300	552	-566	-404	75	547	377.2112503
149	-386	201	-49	-357	298	46	227	585	114	210.7654881
-236	584	513	583	-218	417	-50	198	-515	3	383.0401881
89	-164	456	-423	-191	440	407	323	22	69	232.7464841
244	-368	-430	483	274	484	113	549	-516	223	389.1821865
-534	181	301	251	342	11	579	214	485	-344	331.8004958
